Entity,Code,Year,"Political corruption index (central estimate, aggregate: average)"
Belgium,BEL,1990,0.046
Belgium,BEL,1991,0.046
Belgium,BEL,1992,0.046
Belgium,BEL,1993,0.046
Belgium,BEL,1994,0.046
Belgium,BEL,1995,0.046
Belgium,BEL,1996,0.046
Belgium,BEL,1997,0.031
Belgium,BEL,1998,0.031
Belgium,BEL,1999,0.031
Belgium,BEL,2000,0.031
Belgium,BEL,2001,0.031
Belgium,BEL,2002,0.031
Belgium,BEL,2003,0.031
Belgium,BEL,2004,0.031
Belgium,BEL,2005,0.031
Belgium,BEL,2006,0.031
Belgium,BEL,2007,0.031
Belgium,BEL,2008,0.031
Belgium,BEL,2009,0.031
Belgium,BEL,2010,0.031
Belgium,BEL,2011,0.031
Belgium,BEL,2012,0.031
Belgium,BEL,2013,0.031
Belgium,BEL,2014,0.031
Belgium,BEL,2015,0.031
Belgium,BEL,2016,0.031
Belgium,BEL,2017,0.031
Belgium,BEL,2018,0.031
Belgium,BEL,2019,0.031
Belgium,BEL,2020,0.031
Belgium,BEL,2021,0.031
Belgium,BEL,2022,0.031
Belgium,BEL,2023,0.031
Belgium,BEL,2024,0.031
Brazil,BRA,1789,0.722
Brazil,BRA,1790,0.722
Brazil,BRA,1791,0.722
Brazil,BRA,1792,0.722
Brazil,BRA,1793,0.722
Brazil,BRA,1794,0.722
Brazil,BRA,1795,0.722
Brazil,BRA,1796,0.722
Brazil,BRA,1797,0.722
Brazil,BRA,1798,0.722
Brazil,BRA,1799,0.722
Brazil,BRA,1800,0.722
Brazil,BRA,1801,0.722
Brazil,BRA,1802,0.722
Brazil,BRA,1803,0.722
Brazil,BRA,1804,0.722
Brazil,BRA,1805,0.722
Brazil,BRA,1806,0.722
Brazil,BRA,1807,0.722
Brazil,BRA,1808,0.722
Brazil,BRA,1809,0.722
Brazil,BRA,1810,0.722
Brazil,BRA,1811,0.722
Brazil,BRA,1812,0.722
Brazil,BRA,1813,0.722
Brazil,BRA,1814,0.722
Brazil,BRA,1815,0.722
Brazil,BRA,1816,0.722
Brazil,BRA,1817,0.722
Brazil,BRA,1818,0.722
Brazil,BRA,1819,0.722
Brazil,BRA,1820,0.722
Brazil,BRA,1821,0.722
Brazil,BRA,1822,0.722
Brazil,BRA,1823,0.722
Brazil,BRA,1824,0.783
Brazil,BRA,1825,0.783
Brazil,BRA,1826,0.783
Brazil,BRA,1827,0.783
Brazil,BRA,1828,0.783
Brazil,BRA,1829,0.783
Brazil,BRA,1830,0.783
Brazil,BRA,1831,0.783
Brazil,BRA,1832,0.783
Brazil,BRA,1833,0.783
Brazil,BRA,1834,0.783
Brazil,BRA,1835,0.783
Brazil,BRA,1836,0.783
Brazil,BRA,1837,0.783
Brazil,BRA,1838,0.783
Brazil,BRA,1839,0.783
Brazil,BRA,1840,0.783
Brazil,BRA,1841,0.783
Brazil,BRA,1842,0.783
Brazil,BRA,1843,0.783
Brazil,BRA,1844,0.783
Brazil,BRA,1845,0.783
Brazil,BRA,1846,0.783
Brazil,BRA,1847,0.783
Brazil,BRA,1848,0.783
Brazil,BRA,1849,0.783
Brazil,BRA,1850,0.783
Brazil,BRA,1851,0.783
Brazil,BRA,1852,0.783
Brazil,BRA,1853,0.783
Brazil,BRA,1854,0.783
Brazil,BRA,1855,0.783
Brazil,BRA,1856,0.783
Brazil,BRA,1857,0.783
Brazil,BRA,1858,0.783
Brazil,BRA,1859,0.783
Brazil,BRA,1860,0.783
Brazil,BRA,1861,0.783
Brazil,BRA,1862,0.783
Brazil,BRA,1863,0.783
Brazil,BRA,1864,0.783
Brazil,BRA,1865,0.783
Brazil,BRA,1866,0.783
Brazil,BRA,1867,0.783
Brazil,BRA,1868,0.783
Brazil,BRA,1869,0.783
Brazil,BRA,1870,0.783
Brazil,BRA,1871,0.783
Brazil,BRA,1872,0.783
Brazil,BRA,1873,0.783
Brazil,BRA,1874,0.783
Brazil,BRA,1875,0.783
Brazil,BRA,1876,0.783
Brazil,BRA,1877,0.783
Brazil,BRA,1878,0.783
Brazil,BRA,1879,0.783
Brazil,BRA,1880,0.783
Brazil,BRA,1881,0.783
Brazil,BRA,1882,0.783
Brazil,BRA,1883,0.783
Brazil,BRA,1884,0.783
Brazil,BRA,1885,0.783
Brazil,BRA,1886,0.783
Brazil,BRA,1887,0.783
Brazil,BRA,1888,0.783
Brazil,BRA,1889,0.783
Brazil,BRA,1890,0.783
Brazil,BRA,1891,0.783
Brazil,BRA,1892,0.783
Brazil,BRA,1893,0.783
Brazil,BRA,1894,0.783
Brazil,BRA,1895,0.783
Brazil,BRA,1896,0.783
Brazil,BRA,1897,0.783
Brazil,BRA,1898,0.783
Brazil,BRA,1899,0.783
Brazil,BRA,1900,0.783
Brazil,BRA,1901,0.783
Brazil,BRA,1902,0.783
Brazil,BRA,1903,0.783
Brazil,BRA,1904,0.783
Brazil,BRA,1905,0.783
Brazil,BRA,1906,0.783
Brazil,BRA,1907,0.783
Brazil,BRA,1908,0.783
Brazil,BRA,1909,0.783
Brazil,BRA,1910,0.783
Brazil,BRA,1911,0.783
Brazil,BRA,1912,0.783
Brazil,BRA,1913,0.783
Brazil,BRA,1914,0.783
Brazil,BRA,1915,0.783
Brazil,BRA,1916,0.783
Brazil,BRA,1917,0.783
Brazil,BRA,1918,0.783
Brazil,BRA,1919,0.783
Brazil,BRA,1920,0.783
Brazil,BRA,1921,0.783
Brazil,BRA,1922,0.783
Brazil,BRA,1923,0.783
Brazil,BRA,1924,0.783
Brazil,BRA,1925,0.783
Brazil,BRA,1926,0.783
Brazil,BRA,1927,0.783
Brazil,BRA,1928,0.783
Brazil,BRA,1929,0.783
Brazil,BRA,1930,0.706
Brazil,BRA,1931,0.706
Brazil,BRA,1932,0.706
Brazil,BRA,1933,0.706
Brazil,BRA,1934,0.706
Brazil,BRA,1935,0.742
Brazil,BRA,1936,0.742
Brazil,BRA,1937,0.706
Brazil,BRA,1938,0.706
Brazil,BRA,1939,0.706
Brazil,BRA,1940,0.706
Brazil,BRA,1941,0.706
Brazil,BRA,1942,0.706
Brazil,BRA,1943,0.706
Brazil,BRA,1944,0.706
Brazil,BRA,1945,0.706
Brazil,BRA,1946,0.668
Brazil,BRA,1947,0.719
Brazil,BRA,1948,0.719
Brazil,BRA,1949,0.719
Brazil,BRA,1950,0.719
Brazil,BRA,1951,0.719
Brazil,BRA,1952,0.719
Brazil,BRA,1953,0.719
Brazil,BRA,1954,0.719
Brazil,BRA,1955,0.719
Brazil,BRA,1956,0.719
Brazil,BRA,1957,0.719
Brazil,BRA,1958,0.719
Brazil,BRA,1959,0.719
Brazil,BRA,1960,0.719
Brazil,BRA,1961,0.719
Brazil,BRA,1962,0.719
Brazil,BRA,1963,0.719
Brazil,BRA,1964,0.693
Brazil,BRA,1965,0.696
Brazil,BRA,1966,0.696
Brazil,BRA,1967,0.696
Brazil,BRA,1968,0.696
Brazil,BRA,1969,0.696
Brazil,BRA,1970,0.696
Brazil,BRA,1971,0.696
Brazil,BRA,1972,0.696
Brazil,BRA,1973,0.696
Brazil,BRA,1974,0.696
Brazil,BRA,1975,0.696
Brazil,BRA,1976,0.696
Brazil,BRA,1977,0.696
Brazil,BRA,1978,0.696
Brazil,BRA,1979,0.696
Brazil,BRA,1980,0.696
Brazil,BRA,1981,0.696
Brazil,BRA,1982,0.696
Brazil,BRA,1983,0.696
Brazil,BRA,1984,0.696
Brazil,BRA,1985,0.687
Brazil,BRA,1986,0.676
Brazil,BRA,1987,0.676
Brazil,BRA,1988,0.664
Brazil,BRA,1989,0.673
Brazil,BRA,1990,0.608
Brazil,BRA,1991,0.608
Brazil,BRA,1992,0.608
Brazil,BRA,1993,0.567
Brazil,BRA,1994,0.511
Brazil,BRA,1995,0.512
Brazil,BRA,1996,0.51
Brazil,BRA,1997,0.506
Brazil,BRA,1998,0.506
Brazil,BRA,1999,0.506
Brazil,BRA,2000,0.506
Brazil,BRA,2001,0.506
Brazil,BRA,2002,0.548
Brazil,BRA,2003,0.548
Brazil,BRA,2004,0.548
Brazil,BRA,2005,0.496
Brazil,BRA,2006,0.495
Brazil,BRA,2007,0.495
Brazil,BRA,2008,0.495
Brazil,BRA,2009,0.495
Brazil,BRA,2010,0.495
Brazil,BRA,2011,0.494
Brazil,BRA,2012,0.494
Brazil,BRA,2013,0.494
Brazil,BRA,2014,0.507
Brazil,BRA,2015,0.507
Brazil,BRA,2016,0.535
Brazil,BRA,2017,0.535
Brazil,BRA,2018,0.535
Brazil,BRA,2019,0.547
Brazil,BRA,2020,0.536
Brazil,BRA,2021,0.539
Brazil,BRA,2022,0.543
Brazil,BRA,2023,0.46
Brazil,BRA,2024,0.436
Bulgaria,BGR,1789,0.675
Bulgaria,BGR,1790,0.675
Bulgaria,BGR,1791,0.675
Bulgaria,BGR,1792,0.675
Bulgaria,BGR,1793,0.675
Bulgaria,BGR,1794,0.675
Bulgaria,BGR,1795,0.675
Bulgaria,BGR,1796,0.675
Bulgaria,BGR,1797,0.675
Bulgaria,BGR,1798,0.675
Bulgaria,BGR,1799,0.675
Bulgaria,BGR,1800,0.675
Bulgaria,BGR,1801,0.675
Bulgaria,BGR,1802,0.675
Bulgaria,BGR,1803,0.675
Bulgaria,BGR,1804,0.675
Bulgaria,BGR,1805,0.675
Bulgaria,BGR,1806,0.675
Bulgaria,BGR,1807,0.675
Bulgaria,BGR,1808,0.675
Bulgaria,BGR,1809,0.666
Bulgaria,BGR,1810,0.666
Bulgaria,BGR,1811,0.666
Bulgaria,BGR,1812,0.666
Bulgaria,BGR,1813,0.666
Bulgaria,BGR,1814,0.666
Bulgaria,BGR,1815,0.666
Bulgaria,BGR,1816,0.666
Bulgaria,BGR,1817,0.666
Bulgaria,BGR,1818,0.666
Bulgaria,BGR,1819,0.666
Bulgaria,BGR,1820,0.666
Bulgaria,BGR,1821,0.666
Bulgaria,BGR,1822,0.666
Bulgaria,BGR,1823,0.666
Bulgaria,BGR,1824,0.666
Bulgaria,BGR,1825,0.666
Bulgaria,BGR,1826,0.666
Bulgaria,BGR,1827,0.666
Bulgaria,BGR,1828,0.666
Bulgaria,BGR,1829,0.666
Bulgaria,BGR,1830,0.666
Bulgaria,BGR,1831,0.666
Bulgaria,BGR,1832,0.666
Bulgaria,BGR,1833,0.666
Bulgaria,BGR,1834,0.666
Bulgaria,BGR,1835,0.666
Bulgaria,BGR,1836,0.666
Bulgaria,BGR,1837,0.666
Bulgaria,BGR,1838,0.666
Bulgaria,BGR,1839,0.72
Bulgaria,BGR,1840,0.785
Bulgaria,BGR,1841,0.785
Bulgaria,BGR,1842,0.785
Bulgaria,BGR,1843,0.785
Bulgaria,BGR,1844,0.785
Bulgaria,BGR,1845,0.785
Bulgaria,BGR,1846,0.785
Bulgaria,BGR,1847,0.785
Bulgaria,BGR,1848,0.785
Bulgaria,BGR,1849,0.785
Bulgaria,BGR,1850,0.785
Bulgaria,BGR,1851,0.785
Bulgaria,BGR,1852,0.785
Bulgaria,BGR,1853,0.785
Bulgaria,BGR,1854,0.785
Bulgaria,BGR,1855,0.785
Bulgaria,BGR,1856,0.785
Bulgaria,BGR,1857,0.785
Bulgaria,BGR,1858,0.785
Bulgaria,BGR,1859,0.785
Bulgaria,BGR,1860,0.785
Bulgaria,BGR,1861,0.785
Bulgaria,BGR,1862,0.785
Bulgaria,BGR,1863,0.785
Bulgaria,BGR,1864,0.785
Bulgaria,BGR,1865,0.785
Bulgaria,BGR,1866,0.785
Bulgaria,BGR,1867,0.785
Bulgaria,BGR,1868,0.785
Bulgaria,BGR,1869,0.785
Bulgaria,BGR,1870,0.785
Bulgaria,BGR,1871,0.785
Bulgaria,BGR,1872,0.785
Bulgaria,BGR,1873,0.785
Bulgaria,BGR,1874,0.785
Bulgaria,BGR,1875,0.785
Bulgaria,BGR,1876,0.606
Bulgaria,BGR,1877,0.575
Bulgaria,BGR,1878,0.226
Bulgaria,BGR,1879,0.314
Bulgaria,BGR,1880,0.376
Bulgaria,BGR,1881,0.376
Bulgaria,BGR,1882,0.376
Bulgaria,BGR,1883,0.376
Bulgaria,BGR,1884,0.376
Bulgaria,BGR,1885,0.376
Bulgaria,BGR,1886,0.376
Bulgaria,BGR,1887,0.376
Bulgaria,BGR,1888,0.376
Bulgaria,BGR,1889,0.376
Bulgaria,BGR,1890,0.376
Bulgaria,BGR,1891,0.376
Bulgaria,BGR,1892,0.376
Bulgaria,BGR,1893,0.376
Bulgaria,BGR,1894,0.376
Bulgaria,BGR,1895,0.376
Bulgaria,BGR,1896,0.376
Bulgaria,BGR,1897,0.376
Bulgaria,BGR,1898,0.376
Bulgaria,BGR,1899,0.376
Bulgaria,BGR,1900,0.376
Bulgaria,BGR,1901,0.376
Bulgaria,BGR,1902,0.376
Bulgaria,BGR,1903,0.376
Bulgaria,BGR,1904,0.376
Bulgaria,BGR,1905,0.376
Bulgaria,BGR,1906,0.376
Bulgaria,BGR,1907,0.376
Bulgaria,BGR,1908,0.376
Bulgaria,BGR,1909,0.376
Bulgaria,BGR,1910,0.376
Bulgaria,BGR,1911,0.376
Bulgaria,BGR,1912,0.376
Bulgaria,BGR,1913,0.376
Bulgaria,BGR,1914,0.376
Bulgaria,BGR,1915,0.376
Bulgaria,BGR,1916,0.376
Bulgaria,BGR,1917,0.376
Bulgaria,BGR,1918,0.383
Bulgaria,BGR,1919,0.388
Bulgaria,BGR,1920,0.388
Bulgaria,BGR,1921,0.388
Bulgaria,BGR,1922,0.388
Bulgaria,BGR,1923,0.296
Bulgaria,BGR,1924,0.296
Bulgaria,BGR,1925,0.344
Bulgaria,BGR,1926,0.344
Bulgaria,BGR,1927,0.344
Bulgaria,BGR,1928,0.344
Bulgaria,BGR,1929,0.344
Bulgaria,BGR,1930,0.344
Bulgaria,BGR,1931,0.344
Bulgaria,BGR,1932,0.344
Bulgaria,BGR,1933,0.344
Bulgaria,BGR,1934,0.296
Bulgaria,BGR,1935,0.296
Bulgaria,BGR,1936,0.296
Bulgaria,BGR,1937,0.296
Bulgaria,BGR,1938,0.296
Bulgaria,BGR,1939,0.296
Bulgaria,BGR,1940,0.335
Bulgaria,BGR,1941,0.342
Bulgaria,BGR,1942,0.342
Bulgaria,BGR,1943,0.342
Bulgaria,BGR,1944,0.316
Bulgaria,BGR,1945,0.448
Bulgaria,BGR,1946,0.345
Bulgaria,BGR,1947,0.356
Bulgaria,BGR,1948,0.339
Bulgaria,BGR,1949,0.339
Bulgaria,BGR,1950,0.339
Bulgaria,BGR,1951,0.339
Bulgaria,BGR,1952,0.339
Bulgaria,BGR,1953,0.339
Bulgaria,BGR,1954,0.339
Bulgaria,BGR,1955,0.339
Bulgaria,BGR,1956,0.339
Bulgaria,BGR,1957,0.339
Bulgaria,BGR,1958,0.339
Bulgaria,BGR,1959,0.339
Bulgaria,BGR,1960,0.339
Bulgaria,BGR,1961,0.339
Bulgaria,BGR,1962,0.339
Bulgaria,BGR,1963,0.339
Bulgaria,BGR,1964,0.339
Bulgaria,BGR,1965,0.339
Bulgaria,BGR,1966,0.339
Bulgaria,BGR,1967,0.339
Bulgaria,BGR,1968,0.339
Bulgaria,BGR,1969,0.339
Bulgaria,BGR,1970,0.339
Bulgaria,BGR,1971,0.339
Bulgaria,BGR,1972,0.339
Bulgaria,BGR,1973,0.339
Bulgaria,BGR,1974,0.339
Bulgaria,BGR,1975,0.339
Bulgaria,BGR,1976,0.339
Bulgaria,BGR,1977,0.339
Bulgaria,BGR,1978,0.339
Bulgaria,BGR,1979,0.339
Bulgaria,BGR,1980,0.339
Bulgaria,BGR,1981,0.339
Bulgaria,BGR,1982,0.339
Bulgaria,BGR,1983,0.341
Bulgaria,BGR,1984,0.341
Bulgaria,BGR,1985,0.341
Bulgaria,BGR,1986,0.353
Bulgaria,BGR,1987,0.353
Bulgaria,BGR,1988,0.353
Bulgaria,BGR,1989,0.353
Bulgaria,BGR,1990,0.324
Bulgaria,BGR,1991,0.318
Bulgaria,BGR,1992,0.353
Bulgaria,BGR,1993,0.371
Bulgaria,BGR,1994,0.371
Bulgaria,BGR,1995,0.371
Bulgaria,BGR,1996,0.365
Bulgaria,BGR,1997,0.345
Bulgaria,BGR,1998,0.331
Bulgaria,BGR,1999,0.331
Bulgaria,BGR,2000,0.331
Bulgaria,BGR,2001,0.387
Bulgaria,BGR,2002,0.387
Bulgaria,BGR,2003,0.387
Bulgaria,BGR,2004,0.387
Bulgaria,BGR,2005,0.387
Bulgaria,BGR,2006,0.381
Bulgaria,BGR,2007,0.353
Bulgaria,BGR,2008,0.359
Bulgaria,BGR,2009,0.5
Bulgaria,BGR,2010,0.504
Bulgaria,BGR,2011,0.504
Bulgaria,BGR,2012,0.495
Bulgaria,BGR,2013,0.411
Bulgaria,BGR,2014,0.407
Bulgaria,BGR,2015,0.522
Bulgaria,BGR,2016,0.522
Bulgaria,BGR,2017,0.535
Bulgaria,BGR,2018,0.537
Bulgaria,BGR,2019,0.552
Bulgaria,BGR,2020,0.557
Bulgaria,BGR,2021,0.532
Bulgaria,BGR,2022,0.311
Bulgaria,BGR,2023,0.345
Bulgaria,BGR,2024,0.578
Canada,CAN,1841,0.07
Canada,CAN,1842,0.07
Canada,CAN,1843,0.07
Canada,CAN,1844,0.07
Canada,CAN,1845,0.07
Canada,CAN,1846,0.07
Canada,CAN,1847,0.07
Canada,CAN,1848,0.07
Canada,CAN,1849,0.07
Canada,CAN,1850,0.07
Canada,CAN,1851,0.07
Canada,CAN,1852,0.07
Canada,CAN,1853,0.07
Canada,CAN,1854,0.07
Canada,CAN,1855,0.07
Canada,CAN,1856,0.07
Canada,CAN,1857,0.07
Canada,CAN,1858,0.07
Canada,CAN,1859,0.07
Canada,CAN,1860,0.07
Canada,CAN,1861,0.07
Canada,CAN,1862,0.07
Canada,CAN,1863,0.07
Canada,CAN,1864,0.07
Canada,CAN,1865,0.07
Canada,CAN,1866,0.07
Canada,CAN,1867,0.07
Canada,CAN,1868,0.07
Canada,CAN,1869,0.07
Canada,CAN,1870,0.07
Canada,CAN,1871,0.07
Canada,CAN,1872,0.07
Canada,CAN,1873,0.07
Canada,CAN,1874,0.07
Canada,CAN,1875,0.07
Canada,CAN,1876,0.07
Canada,CAN,1877,0.07
Canada,CAN,1878,0.07
Canada,CAN,1879,0.07
Canada,CAN,1880,0.07
Canada,CAN,1881,0.07
Canada,CAN,1882,0.07
Canada,CAN,1883,0.07
Canada,CAN,1884,0.07
Canada,CAN,1885,0.07
Canada,CAN,1886,0.07
Canada,CAN,1887,0.07
Canada,CAN,1888,0.07
Canada,CAN,1889,0.07
Canada,CAN,1890,0.07
Canada,CAN,1891,0.07
Canada,CAN,1892,0.07
Canada,CAN,1893,0.07
Canada,CAN,1894,0.07
Canada,CAN,1895,0.07
Canada,CAN,1896,0.07
Canada,CAN,1897,0.07
Canada,CAN,1898,0.07
Canada,CAN,1899,0.07
Canada,CAN,1900,0.07
Canada,CAN,1901,0.07
Canada,CAN,1902,0.07
Canada,CAN,1903,0.07
Canada,CAN,1904,0.07
Canada,CAN,1905,0.07
Canada,CAN,1906,0.07
Canada,CAN,1907,0.07
Canada,CAN,1908,0.07
Canada,CAN,1909,0.07
Canada,CAN,1910,0.07
Canada,CAN,1911,0.068
Canada,CAN,1912,0.068
Canada,CAN,1913,0.068
Canada,CAN,1914,0.064
Canada,CAN,1915,0.063
Canada,CAN,1916,0.063
Canada,CAN,1917,0.063
Canada,CAN,1918,0.063
Canada,CAN,1919,0.063
Canada,CAN,1920,0.063
Canada,CAN,1921,0.063
Canada,CAN,1922,0.066
Canada,CAN,1923,0.066
Canada,CAN,1924,0.066
Canada,CAN,1925,0.066
Canada,CAN,1926,0.066
Canada,CAN,1927,0.066
Canada,CAN,1928,0.066
Canada,CAN,1929,0.066
Canada,CAN,1930,0.066
Canada,CAN,1931,0.066
Canada,CAN,1932,0.066
Canada,CAN,1933,0.066
Canada,CAN,1934,0.066
Canada,CAN,1935,0.066
Canada,CAN,1936,0.066
Canada,CAN,1937,0.066
Canada,CAN,1938,0.066
Canada,CAN,1939,0.068
Canada,CAN,1940,0.068
Canada,CAN,1941,0.068
Canada,CAN,1942,0.068
Canada,CAN,1943,0.068
Canada,CAN,1944,0.068
Canada,CAN,1945,0.068
Canada,CAN,1946,0.068
Canada,CAN,1947,0.068
Canada,CAN,1948,0.068
Canada,CAN,1949,0.068
Canada,CAN,1950,0.05
Canada,CAN,1951,0.05
Canada,CAN,1952,0.05
Canada,CAN,1953,0.05
Canada,CAN,1954,0.05
Canada,CAN,1955,0.05
Canada,CAN,1956,0.05
Canada,CAN,1957,0.05
Canada,CAN,1958,0.05
Canada,CAN,1959,0.05
Canada,CAN,1960,0.05
Canada,CAN,1961,0.05
Canada,CAN,1962,0.05
Canada,CAN,1963,0.05
Canada,CAN,1964,0.05
Canada,CAN,1965,0.05
Canada,CAN,1966,0.05
Canada,CAN,1967,0.037
Canada,CAN,1968,0.037
Canada,CAN,1969,0.04
Canada,CAN,1970,0.044
Canada,CAN,1971,0.044
Canada,CAN,1972,0.044
Canada,CAN,1973,0.044
Canada,CAN,1974,0.044
Canada,CAN,1975,0.044
Canada,CAN,1976,0.044
Canada,CAN,1977,0.044
Canada,CAN,1978,0.044
Canada,CAN,1979,0.044
Canada,CAN,1980,0.04
Canada,CAN,1981,0.04
Canada,CAN,1982,0.04
Canada,CAN,1983,0.04
Canada,CAN,1984,0.04
Canada,CAN,1985,0.037
Canada,CAN,1986,0.037
Canada,CAN,1987,0.033
Canada,CAN,1988,0.033
Canada,CAN,1989,0.033
Canada,CAN,1990,0.033
Canada,CAN,1991,0.033
Canada,CAN,1992,0.033
Canada,CAN,1993,0.033
Canada,CAN,1994,0.035
Canada,CAN,1995,0.035
Canada,CAN,1996,0.035
Canada,CAN,1997,0.035
Canada,CAN,1998,0.035
Canada,CAN,1999,0.035
Canada,CAN,2000,0.035
Canada,CAN,2001,0.035
Canada,CAN,2002,0.035
Canada,CAN,2003,0.035
Canada,CAN,2004,0.035
Canada,CAN,2005,0.035
Canada,CAN,2006,0.035
Canada,CAN,2007,0.031
Canada,CAN,2008,0.032
Canada,CAN,2009,0.032
Canada,CAN,2010,0.029
Canada,CAN,2011,0.029
Canada,CAN,2012,0.029
Canada,CAN,2013,0.021
Canada,CAN,2014,0.021
Canada,CAN,2015,0.021
Canada,CAN,2016,0.021
Canada,CAN,2017,0.021
Canada,CAN,2018,0.021
Canada,CAN,2019,0.023
Canada,CAN,2020,0.029
Canada,CAN,2021,0.029
Canada,CAN,2022,0.029
Canada,CAN,2023,0.029
Canada,CAN,2024,0.029
Chile,CHL,1789,0.491
Chile,CHL,1790,0.491
Chile,CHL,1791,0.491
Chile,CHL,1792,0.491
Chile,CHL,1793,0.491
Chile,CHL,1794,0.491
Chile,CHL,1795,0.491
Chile,CHL,1796,0.491
Chile,CHL,1797,0.491
Chile,CHL,1798,0.491
Chile,CHL,1799,0.491
Chile,CHL,1800,0.491
Chile,CHL,1801,0.491
Chile,CHL,1802,0.491
Chile,CHL,1803,0.491
Chile,CHL,1804,0.491
Chile,CHL,1805,0.491
Chile,CHL,1806,0.553
Chile,CHL,1807,0.553
Chile,CHL,1808,0.553
Chile,CHL,1809,0.553
Chile,CHL,1810,0.201
Chile,CHL,1811,0.185
Chile,CHL,1812,0.185
Chile,CHL,1813,0.185
Chile,CHL,1814,0.158
Chile,CHL,1815,0.158
Chile,CHL,1816,0.158
Chile,CHL,1817,0.21
Chile,CHL,1818,0.216
Chile,CHL,1819,0.216
Chile,CHL,1820,0.189
Chile,CHL,1821,0.216
Chile,CHL,1822,0.192
Chile,CHL,1823,0.165
Chile,CHL,1824,0.165
Chile,CHL,1825,0.165
Chile,CHL,1826,0.193
Chile,CHL,1827,0.193
Chile,CHL,1828,0.193
Chile,CHL,1829,0.193
Chile,CHL,1830,0.123
Chile,CHL,1831,0.097
Chile,CHL,1832,0.097
Chile,CHL,1833,0.097
Chile,CHL,1834,0.097
Chile,CHL,1835,0.097
Chile,CHL,1836,0.097
Chile,CHL,1837,0.097
Chile,CHL,1838,0.097
Chile,CHL,1839,0.097
Chile,CHL,1840,0.097
Chile,CHL,1841,0.097
Chile,CHL,1842,0.097
Chile,CHL,1843,0.097
Chile,CHL,1844,0.097
Chile,CHL,1845,0.097
Chile,CHL,1846,0.097
Chile,CHL,1847,0.097
Chile,CHL,1848,0.097
Chile,CHL,1849,0.097
Chile,CHL,1850,0.097
Chile,CHL,1851,0.097
Chile,CHL,1852,0.097
Chile,CHL,1853,0.08
Chile,CHL,1854,0.08
Chile,CHL,1855,0.08
Chile,CHL,1856,0.08
Chile,CHL,1857,0.08
Chile,CHL,1858,0.08
Chile,CHL,1859,0.08
Chile,CHL,1860,0.075
Chile,CHL,1861,0.075
Chile,CHL,1862,0.075
Chile,CHL,1863,0.075
Chile,CHL,1864,0.075
Chile,CHL,1865,0.075
Chile,CHL,1866,0.075
Chile,CHL,1867,0.075
Chile,CHL,1868,0.075
Chile,CHL,1869,0.075
Chile,CHL,1870,0.075
Chile,CHL,1871,0.096
Chile,CHL,1872,0.096
Chile,CHL,1873,0.096
Chile,CHL,1874,0.096
Chile,CHL,1875,0.096
Chile,CHL,1876,0.096
Chile,CHL,1877,0.096
Chile,CHL,1878,0.096
Chile,CHL,1879,0.096
Chile,CHL,1880,0.121
Chile,CHL,1881,0.121
Chile,CHL,1882,0.121
Chile,CHL,1883,0.121
Chile,CHL,1884,0.121
Chile,CHL,1885,0.121
Chile,CHL,1886,0.121
Chile,CHL,1887,0.121
Chile,CHL,1888,0.121
Chile,CHL,1889,0.121
Chile,CHL,1890,0.121
Chile,CHL,1891,0.121
Chile,CHL,1892,0.257
Chile,CHL,1893,0.257
Chile,CHL,1894,0.257
Chile,CHL,1895,0.257
Chile,CHL,1896,0.257
Chile,CHL,1897,0.257
Chile,CHL,1898,0.257
Chile,CHL,1899,0.257
Chile,CHL,1900,0.267
Chile,CHL,1901,0.267
Chile,CHL,1902,0.267
Chile,CHL,1903,0.267
Chile,CHL,1904,0.267
Chile,CHL,1905,0.267
Chile,CHL,1906,0.267
Chile,CHL,1907,0.267
Chile,CHL,1908,0.267
Chile,CHL,1909,0.267
Chile,CHL,1910,0.267
Chile,CHL,1911,0.267
Chile,CHL,1912,0.267
Chile,CHL,1913,0.267
Chile,CHL,1914,0.267
Chile,CHL,1915,0.267
Chile,CHL,1916,0.267
Chile,CHL,1917,0.267
Chile,CHL,1918,0.267
Chile,CHL,1919,0.267
Chile,CHL,1920,0.176
Chile,CHL,1921,0.176
Chile,CHL,1922,0.176
Chile,CHL,1923,0.176
Chile,CHL,1924,0.176
Chile,CHL,1925,0.202
Chile,CHL,1926,0.148
Chile,CHL,1927,0.124
Chile,CHL,1928,0.124
Chile,CHL,1929,0.124
Chile,CHL,1930,0.124
Chile,CHL,1931,0.124
Chile,CHL,1932,0.107
Chile,CHL,1933,0.083
Chile,CHL,1934,0.083
Chile,CHL,1935,0.083
Chile,CHL,1936,0.083
Chile,CHL,1937,0.083
Chile,CHL,1938,0.083
Chile,CHL,1939,0.083
Chile,CHL,1940,0.083
Chile,CHL,1941,0.083
Chile,CHL,1942,0.083
Chile,CHL,1943,0.091
Chile,CHL,1944,0.091
Chile,CHL,1945,0.091
Chile,CHL,1946,0.117
Chile,CHL,1947,0.117
Chile,CHL,1948,0.117
Chile,CHL,1949,0.117
Chile,CHL,1950,0.117
Chile,CHL,1951,0.117
Chile,CHL,1952,0.109
Chile,CHL,1953,0.109
Chile,CHL,1954,0.109
Chile,CHL,1955,0.109
Chile,CHL,1956,0.109
Chile,CHL,1957,0.101
Chile,CHL,1958,0.089
Chile,CHL,1959,0.081
Chile,CHL,1960,0.069
Chile,CHL,1961,0.069
Chile,CHL,1962,0.069
